id,timestamp,source,rating,feedback_text
1948,2024-01-02 00:09:50,survey_comment,,"Super easy to use and quick checkout, well done team Agent Priya was handling it."
1225,2024-03-23 04:47:24,app_store_review,1,Search bar shows no results even for items that exist Agent Rahul was handling it.
1409,2024-02-14,survey_comment,2,"Double deduction on my card for order, need this reversed asap Agent Rahul was handling it."
2585,2024-03-22,survey_comment,1,Login keeps failing and when I finally got in the coupon did not apply either
2406,2024-02-25,app_store_review,2,Login button does nothing on the latest update (order #109171)
2589,,survey_comment,,"Random question, who designed your logo it looks nice"
2025,"January 12, 2024",survey_comment,3,App stuck on loading screen for 5 minutes then closed
1961,Mar 22 2024,support_ticket,2,Food was spilled all over the bag when it reached me
2515,01/09/2024,app_store_review,5,"Perfect, the app froze again, what a wonderful feature"
1589,2024-02-20 23:59:03,support_ticket,1,The invoice amount does not match what the app showed me Agent Meera was handling it.
1728,2024-03-07,survey_comment,1,Coupon SAVE50 did not apply at checkout and I paid full price. This is the first time.
2757,12-Feb-24,survey_comment,5,"  Love this app, ordering is so smooth and fast (order #934816)   "
1851,01/03/2024,app_store_review,1,Payment failed but money got deducted from my account Agent Rahul was handling it.
2018,Feb 25 2024,support_ticket,,"Average experience, could be better"
1752,2024-02-04,app_store_review,2,My order arrived almost an hour late and the food was cold. This is the third time.
2289,"February 21, 2024",support_ticket,2,Customer care kept me on hold for 40 minutes then disconnected (order #882208)
1290,01/16/2024,app_store_review,,meh
2695,12/03/2024,survey_comment,5,"Mera refund abhi tak nahi aaya, bahut bura service hai"
1259,"February 2, 2024",app_store_review,2,Chat support gave me copy paste answers that did not help (order #796787)
1892,2024-01-21,survey_comment,3,Works fine for me most of the time
2282,03/12/2024,app_store_review,5,"Super easy to use and quick checkout, well done team - my burger order in Chennai"
2207,Jan 26 2024,app_store_review,1,Login button does nothing on the latest update Agent Anil was handling it.
1996,Feb 10 2024,support_ticket,3,ok i guess
2195,11-Feb-24,support_ticket,2,"Items were missing frooom my delivery, got only half the order Agent Rahul was handling it."
2375,"January 11, 2024",survey_comment,2,Delivery person was rude and threw the bag on the floor. This is the first time.
1710,01/25/2024,survey_comment,,"Average experience, could be better"
1216,09/02/2024,app_store_review,2,"My refund still hasn't cooome after 10 days, this is ridiculous. This is the second time."
2253,,survey_comment,2,Search bar shows no results even for items that exist (order #730745)
2288,"January 14, 2024",app_store_review,2,Notifications stopped working after the update. This is the second time.
1751,2024-01-10,app_store_review,,Driver cooould not find my building and just cancelled
1542,08/02/2024,survey_comment,1,Coupon SAVE50 did not apply at checkout and I paid full price - my groceries order in Delhi
2478,17/02/2024,survey_comment,3,Notifications stopped working after the update. This is the first time.
2248,,survey_comment,5,"Five stars, the app is fantastic and reliable"
2469,09/03/2024,survey_comment,3,meh
2521,2024-02-14,app_store_review,5,"Oh great, crashed again right at checkout, just love it"
1978,02/28/2024,survey_comment,2,Order marked delivered but nothing arrived at my place (order #719208)
2121,,app_store_review,1,The store staff was friendly when I picked up my order. This is the first time.
2500,03/01/2024,app_store_review,2,Got charged for a subscription I cancelled last month (order #878251)
2488,02/23/2024,support_ticket,1,"Package was left at the wrong door, I never received it"
1546,2024-02-20,survey_comment,2,"My refund still hasn't come after 10 days, this is ridiculous"
2154,20-Mar-24,support_ticket,2,Thank you to the agent Priya who handled my complaint so well - my pizza order in Delhi
2063,08-Feb-24,app_store_review,1,Login button does nothing on the latest update. This is the third time.
1825,28-Feb-24,survey_comment,5,"Great experience overall, food always fresh Agent Neha was handling it."
2149,"February 25, 2024",app_store_review,1,Why is there a service fee I never agreed to on my bill. This is the fourth time.
1575,"January 17, 2024",app_store_review,3,"It is okay, nothing special"
2340,"March 7, 2024",survey_comment,2,App keeps crashing every time I open the cart - my groceries order in Chennai
1198,2024-03-13,support_ticket,3,"It is okay, nothing special!!!!"
2158,27/02/2024,support_ticket,3,ok i guess
2678,2024-03-12 06:44:47,survey_comment,,Pedido llego tarde y faltaban articulos
1789,15/02/2024,app_store_review,,"Great experience overall, food always fresh - my biryani order in Hyderabad"
1608,03-Mar-24,survey_comment,,"Cannot add address, the save button is greyed out"
2000,2024-03-06 13:43:56,survey_comment,5,"Super easy to use and quick checkout, well done team - my groceries order in Bangalore"
1283,Mar 23 2024,support_ticket,1,Customer care kept me on hold for 40 minutes then disconnected (order #373668)
2414,,support_ticket,1,Order marked delivered but nothing arrived at my place - my thali order in Chennai
1596,2024-03-27 20:21:26,survey_comment,2,Chat support gave me copy paste answers that did not help (order #123107)
1936,09-Jan-24,app_store_review,3,"Cannot add address, the save button is greyed out"
1997,2024-01-10,support_ticket,1,"PACKAGE WAS LEFT AT THE WRONG DOOR, I NEVER RECEIVED IT (ORDER #721880)"
1944,21/02/2024,support_ticket,1,Delivery person was rude and threw the bag on the floor
1242,28-Feb-24,survey_comment,3,WHY IS THERE A SERVICE FEE I NEVER AGREED TO ON MY BILL - MY BURGER ORDER IN HYDERABAD
2607,2024-01-21 09:56:38,survey_comment,,Is there a referral program for inviting friends
2595,,survey_comment,,Is there a referral program for inviting friends
1688,03/24/2024,app_store_review,4,"Great experience overall, food always fresh - my groceries order in Kolkata"
2631,22/03/2024,app_store_review,,test test test ignore
2211,18/02/2024,app_store_review,3,WORKS FINE FOR ME MOST OF THE TIME
2363,01/02/2024,app_store_review,,"Super easy to use and quick checkout, well done team Agent Vikram was handling it."
1286,Mar 13 2024,support_ticket,5,"Great experience overall, food always fresh (order #845702)"
2501,03/26/2024,app_store_review,5,"Perfect, the app froze again, what a wonderful feature"
1012,Feb 25 2024,app_store_review,2,App keeps crashing every time I open the cart Agent Rahul was handling it.
2489,"March 8, 2024",support_ticket,5,"Five stars, the app is fantastic and reliable (ooorder #388628)"
1620,2024-01-03,support_ticket,1,Why is there a service fee I never agreed to on my bill
2692,Feb 25 2024,support_ticket,2,La aplicacion se cierra sola cada vez que intento pagar
1779,,survey_comment,3,Customer care kept me on hold for 40 minutes then disconnected
2510,,app_store_review,5,"  Brilliant, my refund is 'on the way' for the third week now, lovely   "
2213,,survey_comment,,"It is okay, nothing special"
2673,01/01/2024,support_ticket,,"App bahut acchi hai, bahut fast hai"
1735,Mar 25 2024,survey_comment,2,The support agent was very helpful and solved my issue quickly (order #714646)
2567,Mar 13 2024,survey_comment,2,App crashed during payment and then it still deducted money from my card
1272,2024-03-17 23:16:10,support_ticket,,Why is there a service fee I never agreed to on my bill Agent Anil was handling it.
1179,Feb 18 2024,survey_comment,,Delivery person was rude and threw the bag on the floor. This is the second time.
2788,2024-01-15 23:43:05,survey_comment,3,  MY ORDER ARRIVED ALMOST AN HOUR LATE AND THE FOOD WAS COLD. THIS IS THE FOURTH TIME.   
2708,2024-01-14,app_store_review,5,Food was spilled all over the bag when it reached me
1485,2024-01-10,survey_comment,3,"Items were missing from my delivery, got only half the order (order #817552)"
1048,2024-01-23 02:26:26,survey_comment,2,The map screen freezes and I cannot place an order (order #342495)
1773,02/06/2024,support_ticket,2,"Package was left at the wrong door, I never received it - my fruits order in Hyderabad"
1931,,app_store_review,,"  Great experience overall, food always fresh - my thali order in Kolkata   "
1159,10-Feb-24,app_store_review,1,Order marked delivered but nothing arrived at my place - my biryani order in Delhi
1929,,app_store_review,5,"Super easy to use and quick checkout, well done team - my biryani order in Hyderabad"
1744,Jan 12 2024,survey_comment,3,"Package was left at the wrong door, I never received it Agent Sana was handling it."
2636,28-Mar-24,app_store_review,1,aaaaaaaaaaaaaaa
2730,Mar 9 2024,survey_comment,,
2765,"March 4, 2024",support_ticket,2,App stuck on loading screen for 5 minutes then closed
2369,"March 11, 2024",survey_comment,5,"Best delivery service in my city, never had an issue Agent Priya was handling it."
2555,Feb 4 2024,survey_comment,,"Driver was rude and items were missing, also the refund never came"
1149,2024-02-07,survey_comment,3,App stuck on loading screen for 5 minutes then closed. This is the fourth time.
1994,2024-02-09 06:02:37,survey_comment,1,Notifications stopped working after the update
2084,2024-03-24,survey_comment,2,  Delivery person was rude and threw the bag on the floor   
1968,Feb 19 2024,support_ticket,,Coupon SAVE50 did not apply at checkout and I paid full price - my groceries order in Hyderabad!!!!
2509,2024-03-13,app_store_review,4,"Fantastic service, only took two hours for cold food, amazing"
2066,"March 1, 2024",support_ticket,2,Customer care kept me on hold for 40 minutes then disconnected (order #678985)
1888,2024-01-23,survey_comment,,The invoice amount does not match what the app showed me. This is the first time.!!!!
2106,Feb 15 2024,app_store_review,2,Customer care kept me on hold for 40 minutes then disconnected - my biryani order in Chennai
1480,2024-02-18,app_store_review,,My order arrived almost an hour late and the food was cold - my burger order in Mumbai
2082,,support_ticket,1,  Search bar shows no results even for items that exist   
2297,21/02/2024,app_store_review,2,"Items were missing from my delivery, got only half the order (order #929389)"
1941,2024-01-07 21:36:00,app_store_review,5,"Best delivery service in my city, never had an issue - my biryani order in Delhi"
2477,03/08/2024,support_ticket,1,"Items were missing from my delivery, got only half the order (order #345808)"
1327,,app_store_review,1,App stuck on loading screen for 5 minutes then closed Agent Sana was handling it.
1830,"February 4, 2024",support_ticket,,"Five stars, the app is fantastic and reliable"
2809,04/03/2024,survey_comment,3,the support agent was very helpful and solved my issue quickly agent meera was handling it.
1774,11-Feb-24,app_store_review,2,Notifications stopped working after the update (order #143141)
1289,2024-02-03,support_ticket,2,"My refund still hasn't come after 10 days, this is ridiculous (order #777366)"
2506,2024-02-13 20:21:05,app_store_review,5,"Oh great, crashed again right at checkout, just love it"
1415,03/10/2024,survey_comment,2,"I was charged twice for the same order, please refund the extra amount Agent Neha was handling it."
2123,24-Feb-24,app_store_review,,Thank you to the agent Priya who handled my complaint so well Agent Arjun was handling it.
1860,11-Feb-24,app_store_review,2,Delivery person was rude and threw the bag on the floor. This is the first time.
2786,2024-02-06 14:14:29,app_store_review,3,meh  
2348,02-Feb-24,support_ticket,4,"Best delivery service in my city, never had an issue (order #516849)"
2400,Feb 3 2024,app_store_review,1,Chat support gave me copy paste answers that did not help - my sushi order in Hyderabad
2458,26-Mar-24,app_store_review,1,"DOUBLE DEDUCTION ON MY CARD FOR ORDER, NEED THIS REVERSED ASAP. THIS IS THE THIRD TIME."
2071,01/27/2024,support_ticket,1,"Package was left at the wrong door, I never received it Agent Sana was handling it."
2645,2024-03-24 13:23:50,survey_comment,3,👍
1962,27-Feb-24,app_store_review,5,"Super easy to use and quick checkout, well done team - my sushi order in Hyderabad"
2150,Feb 4 2024,support_ticket,3,"Average experience, could be better"
1817,03/03/2024,app_store_review,2,"My refund still hasn't come after 10 days, this is ridiculous. This is the fourth time."
1206,"February 15, 2024",support_ticket,1,Food was spilled all over the bag when it reached me (order #313214)
1664,"January 1, 2024",support_ticket,2,Food was spilled all over the bag when it reached me
2110,2024-03-04,app_store_review,,Driver could not find my building and just cancelled (order #768444)
1916,Jan 23 2024,support_ticket,5,"Super easy to use and quick checkout, well done team. This is the third time."
1004,26/01/2024,app_store_review,,The invoice amount does not match what the app showed me (order #988662)
1578,2024-03-19 10:26:12,support_ticket,,"Super easy to use and quick checkout, well done team. This is the first time."
1461,Feb 22 2024,support_ticket,1,Payment failed but money got deducted from my account (order #698749)
2652,"February 23, 2024",app_store_review,1,test test test ignore
1178,2024-02-17 10:11:29,survey_comment,,"Best delivery service in my city, never had an issue. This is the third time."
1613,Mar 17 2024,support_ticket,,Thank you to the agent Priya who handled my complaint so well
1760,2024-01-22,app_store_review,3,Order marked delivered but nothing arrived at my place (order #108474)
1805,"February 16, 2024",survey_comment,,  The new version drains my battery so fast Agent Rahul was handling it.   
1027,10/02/2024,support_ticket,3,CHAT SUPPORT GAVE ME COPY PASTE ANSWERS THAT DID NOT HELP (ORDER #515011)
2782,01/14/2024,app_store_review,1,  Nobody from support replied to my three emails - my biryani order in Chennai
1189,"January 11, 2024",app_store_review,1,Driver could not find my building and just cancelled - my groceries order in Mumbai
1551,04-Mar-24,survey_comment,1,"Cannot add address, the save button is greyed out - my milk order in Delhi"
2672,,survey_comment,,"App bahut acchi hai, bahut fast hai"
1799,"March 11, 2024",survey_comment,,LOGIN BUTTON DOES NOTHING ON THE LATEST UPDATE (ORDER #637395)
1887,12/02/2024,app_store_review,2,The invoice amount does not match what the app showed me. This is the third time.
2562,2024-03-23,survey_comment,1,Order came late AND I was charged a delivery fee that should have been free
1095,05-Jan-24,support_ticket,3,"I was charged twice for the same order, please refund the extra amount - my sushi order in Pune"
1041,,app_store_review,2,Thank you to the agent Priya who handled my complaint so well. This is the first time.
1679,2024-02-13 18:59:06,support_ticket,4,"  Love this app, ordering is so smooth and fast   "
1153,03/03/2024,support_ticket,3,Works fine for me most of the time
1897,20-Jan-24,support_ticket,3,App stuck on loading screen for 5 minutes then closed (order #286367)
2593,"March 26, 2024",app_store_review,,Please add more vegan restaurants to the platform
1675,2024-02-21,support_ticket,3,"Average experience, could be better"
2317,02/24/2024,app_store_review,2,"Items were missing frooom my delivery, got only half the order - my fruits order in Mumbai"
1758,,support_ticket,5,"BEST DELIVERY SERVICE IN MY CITY, NEVER HAD AN ISSUE"
2715,2024-01-08 14:45:14,app_store_review,5,Payment failed but money got deducted from my account
1374,Jan 13 2024,support_ticket,1,Driver could not find my building and just cancelled (order #282237)
1828,Mar 22 2024,survey_comment,1,Waited two hours and the order was finally cancelled by the app - my groceries order in Bangalore
1937,02/14/2024,survey_comment,,Works fine for me most of the time!!!!
1035,,app_store_review,,"Best delivery service in my city, never had an issue (order #925622)"
1407,18-Jan-24,app_store_review,2,DRIVER COULD NOT FIND MY BUILDING AND JUST CANCELLED (ORDER #791423)
1008,2024-01-27 07:52:02,app_store_review,,ok i guess
1072,Jan 2 2024,app_store_review,1,Payment failed but money got deducted from my account. This is the third time.
1201,28-Jan-24,app_store_review,3,The map screen freezes and I cannot place an order. This is the fourth time.
2495,05/01/2024,survey_comment,3,DRIVER COULD NOT FIND MY BUILDING AND JUST CANCELLED
2451,,app_store_review,3,"It is okay, nothing special"
1634,04-Feb-24,app_store_review,1,  My order arrived almost an hour late and the food was cold   
2273,Jan 3 2024,survey_comment,1,CUSTOMER CARE KEPT ME ON HOLD FOR 40 MINUTES THEN DISCONNECTED (ORDER #219936)
1400,03/03/2024,support_ticket,5,"Five stars, the app is fantastic and reliable (order #245718)"
1284,04-Jan-24,support_ticket,2,Payment failed but money got deducted from my account (order #907557)
2128,,survey_comment,3,Order marked delivered but nothing arrived at my place (order #676537)
2608,17/03/2024,app_store_review,,"Random question, who designed your logo it looks nice"
1566,02/02/2024,support_ticket,,  Waited two hours and the order was finally cancelled by the app   
1989,03/19/2024,support_ticket,3,MEH
1098,2024-01-12,survey_comment,3,The map screen freezes and I cannot place an order - my fruits order in Delhi
2046,,support_ticket,1,  Order marked delivered but nothing arrived at my place - my burger order in Hyderabad   
1175,2024-02-04,survey_comment,3,Thank you to the agent Priya who handled my complaint so well
1500,03/17/2024,app_store_review,4,"Love this app, ordering is so smooth and fast (order #571228)"
2545,,app_store_review,2,App crashed during payment and then it still deducted money from my card
2526,,app_store_review,5,"Brilliant, my refund is 'on the way' for the third week now, lovely"
2133,02/21/2024,survey_comment,1,Driver could not find my building and just cancelled - my groceries order in Bangalore
1482,2024-03-22,app_store_review,,"It is okay, nothing special"
2617,2024-01-12,survey_comment,,What are your office timings on weekends
1592,,survey_comment,5,"Great experience overall, food always fresh - my fruits order in Delhi"
1191,2024-01-08 15:09:29,app_store_review,5,"Great experience overall, food always fresh Agent Sana was handling it."
1786,Mar 14 2024,survey_comment,,Driver could not find my building and just cancelled - my burger order in Mumbai
1764,Jan 12 2024,app_store_review,1,Food was spilled all over the bag when it reached me (order #107052)
1388,03/24/2024,survey_comment,2,Driver could not find my building and just cancelled (order #170634)
1606,,survey_comment,,The invoice amount does not match what the app showed me - my milk order in Pune
1172,18-Feb-24,survey_comment,,The map screen freezes and I cannot place an order (order #201377)
2122,,survey_comment,1,The map screen freezes and I cannot place an order (order #475394)
1023,,app_store_review,2,Waited two hours and the order was finally cancelled by the app (order #520521)
1250,2024-01-25 06:51:47,survey_comment,1,ORDER MARKED DELIVERED BUT NOTHING ARRIVED AT MY PLACE
2346,2024-01-26,app_store_review,,Works fine for me most of the time!!!!
1985,Feb 13 2024,app_store_review,1,"My refund still hasn't come after 10 days, this is ridiculous (order #750348)"
2144,01/14/2024,app_store_review,1,Nobody from support replied to my three emails - my biryani order in Chennai
2041,2024-02-28,support_ticket,,"Five stars, the app is fantastic and reliable (order #128673)"
2520,2024-02-06,app_store_review,4,"Fantastic service, only took two hours for cold food, amazing"
1093,2024-03-01,survey_comment,,App stuck on loading screen for 5 minutes then closed (order #970357)
1235,2024-03-22,survey_comment,2,GOT CHARGED FOR A SUBSCRIPTION I CANCELLED LAST MONTH AGENT RAHUL WAS HANDLING IT.
2365,25-Mar-24,support_ticket,3,"It is okay, nothing special"
1889,Mar 13 2024,support_ticket,2,The new version drains my battery so fast - my groceries order in Mumbai
2665,02/07/2024,support_ticket,2,Pedido llego tarde y faltaban articulos
2285,13-Feb-24,support_ticket,,meh
2070,03/02/2024,survey_comment,3,Got charged for a subscription I cancelled last month (order #685283)
2717,"February 7, 2024",app_store_review,5,Driver could not find my building and just cancelled
1034,2024-01-14 05:47:59,app_store_review,5,"Best delivery service in my city, never had an issue"
1005,"January 19, 2024",app_store_review,,Coupon SAVE50 did not apply at checkout and I paid full price
1360,2024-03-07 21:29:21,support_ticket,3,Works fine for me most of the time
1472,2024-01-28,survey_comment,3,meh
1380,"January 18, 2024",survey_comment,2,The map screen freezes and I cannot place an order!!!!
2473,Mar 28 2024,app_store_review,3,Looogin button does nothing on the latest update (order #470334)
1240,08-Feb-24,app_store_review,1,Login button does nothing on the latest update. This is the third time.
2626,"March 6, 2024",survey_comment,3,....
1249,Mar 4 2024,support_ticket,,"Love this app, ordering is so smooth and fast Agent Arjun was handling it."
2395,,support_ticket,2,Nobody from support replied to my three emails
1344,Mar 7 2024,app_store_review,5,"Super easy to use and quick checkout, well done team - my groceries order in Delhi"
1435,02/20/2024,survey_comment,1,Waited two hours and the order was finally cancelled by the app Agent Arjun was handling it.
2251,2024-01-14 17:43:37,support_ticket,2,"Cannot add address, the save button is greyed out - my fruits order in Bangalore"
2459,2024-02-23 12:09:17,app_store_review,2,"My refund still hasn't come after 10 days, this is ridiculous (order #414787)"
1102,12-Mar-24,app_store_review,3,Waited two hours and the order was finally cancelled by the app - my burger order in Kolkata
2329,,app_store_review,1,Nobody from support replied to my three emails (order #565713)
2479,01/09/2024,survey_comment,,"It is okay, nothing special"
1354,"February 21, 2024",survey_comment,,  meh   
2448,06-Mar-24,support_ticket,,meh
2161,04/01/2024,survey_comment,4,"Five stars, the app is fantastic and reliable. This is the fourth time."
1322,"January 6, 2024",support_ticket,4,"Love this app, ordering is so smooth and fast - my thali order in Mumbai"
1803,,support_ticket,3,"Average experience, could be better"
1062,"February 16, 2024",app_store_review,3,The new version drains my battery so fast - my burger order in Chennai
2024,2024-01-04 15:14:03,support_ticket,,The support agent was very helpful and solved my issue quickly. This is the second time.
2660,01/23/2024,app_store_review,1,aaaaaaaaaaaaaaa
1231,,survey_comment,1,Login button does nothing on the latest update - my burger order in Hyderabad
2796,2024-01-16 23:34:03,support_ticket,1,The new version drains my battery so fast (order #972335).
1212,2024-03-21 15:29:10,support_ticket,3,Order marked delivered but nothing arrived at my place (order #961501)
2283,2024-02-13,app_store_review,2,Order marked delivered but nothing arrived at my place (order #400798)
1488,23-Mar-24,support_ticket,,"Package was left at the wrong door, I never received it Agent Meera was handling it."
1483,,survey_comment,,meh
2068,09/03/2024,survey_comment,5,"Love this app, ordering is so smooth and fast - my thali order in Hyderabad"
1334,02/03/2024,app_store_review,,"Great experience overall, food always fresh - my fruits order in Hyderabad"
2266,2024-03-19,survey_comment,3,Works fine for me most of the time
2214,2024-02-11,survey_comment,2,Nobody from support replied to my three emails. This is the third time.
2767,2024-02-06 14:14:29,app_store_review,3,meh
2570,27/02/2024,survey_comment,1,Order came late AND I was charged a delivery fee that should have been free
2441,2024-03-25 06:13:09,survey_comment,1,  The store staff was friendly when I picked up my order - my milk order in Bangalore   
1271,03/15/2024,support_ticket,4,"Best delivery service in my city, never had an issue (order #190400)"
1549,,app_store_review,1,"Items were missing from my delivery, got only half the order (order #870033)"
2419,"January 2, 2024",app_store_review,5,"Best delivery service in my city, never had an issue (order #502537)"
1518,Feb 7 2024,app_store_review,5,"Love this app, ordering is so smooth and fast - my pizza order in Kolkata"
2533,23/02/2024,app_store_review,4,"Brilliant, my refund is 'on the way' for the third week now, lovely"
2107,,app_store_review,1,Got charged for a subscription I cancelled last month
2226,03/04/2024,support_ticket,,"Love this app, ordering is so smooth and fast (order #389635)!!!!"
1184,2024-03-16 06:48:18,app_store_review,,"Average experience, could be better"
1075,2024-03-14 15:05:30,app_store_review,2,Waited twooo hours and the order was finally cancelled by the app
2413,05/02/2024,app_store_review,1,The new version drains my battery so fast - my sushi order in Bangalore
2675,"March 16, 2024",support_ticket,2,La aplicacion se cierra sola cada vez que intento pagar
1520,2024-03-22,support_ticket,3,"  It is okay, nothing special   "
2800,2024-03-19 17:03:47,support_ticket,1,  Waited two hours and the order was finally cancelled by the app (order #411120)
1921,2024-02-25 12:32:12,app_store_review,,"  My refund still hasn't come after 10 days, this is ridiculous   "
2572,2024-03-10 19:04:54,support_ticket,1,"Driver was rude and items were missing, also the refund never came"
2683,"January 10, 2024",support_ticket,1,La aplicacion se cierra sola cada vez que intento pagar
1982,2024-02-05 16:27:32,support_ticket,3,"It is okay, nothing special"
1273,Feb 11 2024,survey_comment,4,"Great experience overall, food always fresh Agent Rahul was handling it."
2186,2024-02-08,support_ticket,,"Five stars, the app is fantastic and reliable - my pizza order in Kolkata"
2467,07-Mar-24,survey_comment,,"Best delivery service in my city, never had an issue - my burger order in Pune"
2557,2024-03-13,survey_comment,2,App crashed during payment and then it still deducted money from my card
1627,,survey_comment,1,Delivery person was rude and threw the bag on the floor Agent Arjun was handling it.
2357,18-Feb-24,support_ticket,,Notifications stopped working after the update - my milk order in Chennai
2638,26/01/2024,support_ticket,1,?????
1318,13-Jan-24,support_ticket,,"  Cannot add address, the save button is greyed out. This is the fourth time.   "
2374,2024-02-01,support_ticket,1,Payment failed but money got deducted from my account (order #239685)
2081,2024-02-08 05:58:23,app_store_review,3,"Items were missing from my delivery, got only half the order"
2201,03/17/2024,support_ticket,2,"PACKAGE WAS LEFT AT THE WRONG DOOR, I NEVER RECEIVED IT AGENT RAHUL WAS HANDLING IT."
2512,Jan 26 2024,app_store_review,5,"  Wonderful, charged me twice, exactly what I wanted today   "
2599,01/05/2024,support_ticket,,"Random question, who designed your logo it looks nice"
2164,Jan 1 2024,app_store_review,,App stuck on loading screen for 5 minutes then closed. This is the second time.!!!!
2679,2024-01-06,support_ticket,5,"App bahut acchi hai, bahut fast hai"
2430,22/03/2024,support_ticket,,Why is there a service fee I never agreed to on my bill (order #405579)
2366,03-Mar-24,survey_comment,1,Why is there a service fee I never agreed to on my bill. This is the first time.
1524,,survey_comment,1,"  Items were missing from my delivery, got only half the order (order #808308)   "
2050,2024-02-21 09:09:01,survey_comment,1,Notifications stopped working after the update
2029,2024-03-03,support_ticket,3,meh
1935,06-Jan-24,support_ticket,3,meh
2759,03/15/2024,survey_comment,3,Works fine for me most of the time
2445,"February 9, 2024",support_ticket,2,App keeps crashing every time I open the cart
2416,,app_store_review,5,"Five stars, the app is fantastic and reliable (order #125882)"
2615,2024-03-17,survey_comment,,Is there a referral program for inviting friends
1494,2024-02-28,survey_comment,,"Double deduction on my card for order, need this reversed asap"
1657,04-Mar-24,support_ticket,3,Delivery person was rude and threw the bag on the floor. This is the third time.
1032,01/18/2024,app_store_review,5,"Five stars, the app is fantastic and reliable (order #178898)"
1220,2024-03-03,support_ticket,3,ok i guess
2132,02-Feb-24,survey_comment,1,Login button does nothing on the latest update - my fruits order in Bangalore
2547,"January 18, 2024",app_store_review,2,App crashed during payment and then it still deducted money from my card
1446,,support_ticket,1,THE MAP SCREEN FREEZES AND I CANNOT PLACE AN ORDER (ORDER #403662)
2269,2024-02-04 00:57:15,support_ticket,3,App keeps crashing every time I ooopen the cart (order #500019)
2235,2024-02-21,app_store_review,,Nobody from support replied to my three emails - my thali order in Chennai
2760,2024-03-13 06:46:04,app_store_review,2,"Package was left at the wrong door, I never received it (order #950472)"
1136,01/06/2024,survey_comment,2,My order arrived almost an hour late and the food was cold Agent Anil was handling it.
1741,02/20/2024,app_store_review,1,ORDER MARKED DELIVERED BUT NOTHING ARRIVED AT MY PLACE (ORDER #825452)
2096,2024-03-06,app_store_review,2,Notifications stopped working after the update
1431,,support_ticket,3,Search bar shooows no results even for items that exist. This is the fourth time.
2089,,survey_comment,1,"My refund still hasn't cooome after 10 days, this is ridiculous (order #277477)"
2442,2024-03-19,app_store_review,2,The store staff was friendly when I picked up my order Agent Sana was handling it.
1876,2024-01-26,survey_comment,4,"SUPER EASY TO USE AND QUICK CHECKOUT, WELL DONE TEAM. THIS IS THE FOURTH TIME."
2561,2024-01-18 09:52:00,app_store_review,,App crashed during payment and then it still deducted money from my card
1536,04-Feb-24,survey_comment,,"I was charged twice for the same order, please refund the extra amount (order #687234)"
1737,,app_store_review,2,My order arrived almost an hour late and the food was cold
2316,"February 13, 2024",support_ticket,4,"Best delivery service in my city, never had an issue (order #292843)"
1521,2024-01-11 06:18:17,app_store_review,2,Delivery person was rude and threw the bag on the floor (order #895338)
1572,Jan 1 2024,app_store_review,1,The invoice amount does not match what the app showed me Agent Priya was handling it.
1353,,support_ticket,3,Customer care kept me on hold for 40 minutes then disconnected. This is the third time.
1708,,survey_comment,2,Customer care kept me on hold for 40 minutes then disconnected (order #890109)
2447,07/03/2024,support_ticket,2,Delivery person was rude and threw the bag on the floor Agent Priya was handling it.
2356,01/19/2024,survey_comment,3,  ok i guess   
2054,Feb 11 2024,support_ticket,,"Five stars, the app is fantastic and reliable"
1587,,app_store_review,3,The map screen freezes and I cannot place an order (order #801534)
2035,"March 16, 2024",app_store_review,2,The store staff was friendly when I picked up my order (order #362352)
2471,01/14/2024,support_ticket,1,The store staff was friendly when I picked up my order (order #216155)
1903,2024-01-12 19:21:07,support_ticket,,DRIVER COULD NOT FIND MY BUILDING AND JUST CANCELLED - MY GROCERIES ORDER IN MUMBAI
2468,,support_ticket,1,Delivery person was rude and threw the bag on the floor (order #746326)
1142,2024-03-15,app_store_review,1,"Double deduction on my card for order, need this reversed asap Agent Anil was handling it."
2633,"January 26, 2024",app_store_review,3,😡😡😡😡
2490,Mar 4 2024,survey_comment,1,App stuck on loading screen for 5 minutes then closed - my sushi order in Mumbai
2300,,app_store_review,2,"  I was charged twice for the same order, please refund the extra amount (order #754489)   "
1074,2024-01-19,support_ticket,2,App stuck on loading screen for 5 minutes then closed (order #340044)
1025,"January 3, 2024",app_store_review,2,"  Double deduction on my card for order, need this reversed asap. This is the second time.   "
2402,2024-03-03,app_store_review,3,  Works fine for me most of the time   
2587,2024-01-02,support_ticket,,"Random question, who designed your logo it looks nice"
1678,17/03/2024,support_ticket,3,ok i guess
1470,2024-03-13 06:46:04,app_store_review,2,"Package was left at the wrong door, I never received it (order #950472)"
2279,2024-01-02,survey_comment,5,"Five stars, the app is fantastic and reliable. This is the second time.!!!!"
1547,"February 15, 2024",app_store_review,3,Why is there a service fee I never agreed to on my bill
2735,08-Jan-24,support_ticket,,	
2482,,support_ticket,,"Package was left at the wrong door, I never received it"
2117,2024-02-23 08:05:31,survey_comment,,"Average experience, could be better"
1666,,support_ticket,3,GOT CHARGED FOR A SUBSCRIPTION I CANCELLED LAST MONTH (ORDER #694797)
1471,2024-01-13 01:58:49,app_store_review,2,  The map screen freezes and I cannot place an order. This is the third time.   
2541,2024-01-24,support_ticket,1,Order came late AND I was charged a delivery fee that should have been free
